aeropuerto,nacionalidad,residente,continentes,meses,cantidad,meses_numero,year,fecha
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Polonia,NO RESIDENTES,EUROPA,enero,1662,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Portugal,NO RESIDENTES,EUROPA,enero,340,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,República Checa,NO RESIDENTES,EUROPA,enero,520,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Rumania,NO RESIDENTES,EUROPA,enero,10,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Rusia,NO RESIDENTES,EUROPA,enero,8058,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Suecia,NO RESIDENTES,EUROPA,enero,1643,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Suiza,NO RESIDENTES,EUROPA,enero,1233,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Ucrania,NO RESIDENTES,EUROPA,enero,530,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Otros,NO RESIDENTES,EUROPA,enero,50,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Australia,NO RESIDENTES,RESTO DEL MUNDO,enero,25,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE PUNTA CANA,Otros,NO RESIDENTES,RESTO DEL MUNDO,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Republica Dominicana,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,375,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Canadá,NO RESIDENTES,AMERICA DEL NORTE,enero,5169,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Estados Unidos,NO RESIDENTES,AMERICA DEL NORTE,enero,940,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,México,NO RESIDENTES,AMERICA DEL NORTE,enero,4,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Aruba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,"Caicos y Turcas, Islas",NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Costa Rica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Cuba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,3,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Curazao,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,El Salvador,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Guadalupe,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Guatemala,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Haití,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,1,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Honduras,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Jamaica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,4,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Martinica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Panamá,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,4,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Puerto  Rico,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,83,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,San Martin,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Trinidad y Tobago,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,3,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Virgenes Americanas,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Otros,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,1,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Argentina,NO RESIDENTES,AMERICA DEL SUR,enero,20,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Bolivia,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Brasil,NO RESIDENTES,AMERICA DEL SUR,enero,2,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Chile,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Colombia,NO RESIDENTES,AMERICA DEL SUR,enero,40,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Ecuador,NO RESIDENTES,AMERICA DEL SUR,enero,2,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Perú,NO RESIDENTES,AMERICA DEL SUR,enero,3,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Uruguay,NO RESIDENTES,AMERICA DEL SUR,enero,4,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Venezuela,NO RESIDENTES,AMERICA DEL SUR,enero,166,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Otros,NO RESIDENTES,AMERICA DEL SUR,enero,1,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,China,NO RESIDENTES,ASIA,enero,2,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Corea del Sur,NO RESIDENTES,ASIA,enero,1,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,India,NO RESIDENTES,ASIA,enero,2,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Israel,NO RESIDENTES,ASIA,enero,3,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Japón,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Taiwan,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Otros,NO RESIDENTES,ASIA,enero,10,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Alemania,NO RESIDENTES,EUROPA,enero,22,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Austria,NO RESIDENTES,EUROPA,enero,3,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Bélgica,NO RESIDENTES,EUROPA,enero,1,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Bulgaria,NO RESIDENTES,EUROPA,enero,7,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Dinamarca,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Escocia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,España,NO RESIDENTES,EUROPA,enero,9,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Finlandia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Francia,NO RESIDENTES,EUROPA,enero,1757,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Grecia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Holanda,NO RESIDENTES,EUROPA,enero,5,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Hungría,NO RESIDENTES,EUROPA,enero,3,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Inglaterra,NO RESIDENTES,EUROPA,enero,4,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Irlanda,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Italia,NO RESIDENTES,EUROPA,enero,6128,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Luxemburgo,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Noruega,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Polonia,NO RESIDENTES,EUROPA,enero,964,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Portugal,NO RESIDENTES,EUROPA,enero,34,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,República Checa,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Rumania,NO RESIDENTES,EUROPA,enero,32,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Rusia,NO RESIDENTES,EUROPA,enero,37,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Suecia,NO RESIDENTES,EUROPA,enero,8,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Suiza,NO RESIDENTES,EUROPA,enero,23,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Ucrania,NO RESIDENTES,EUROPA,enero,530,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Otros,NO RESIDENTES,EUROPA,enero,38,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Australia,NO RESIDENTES,RESTO DEL MUNDO,enero,2,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE LA ROMANA,Otros,NO RESIDENTES,RESTO DEL MUNDO,enero,13,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Republica Dominicana,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,23598,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Canadá,NO RESIDENTES,AMERICA DEL NORTE,enero,90,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Estados Unidos,NO RESIDENTES,AMERICA DEL NORTE,enero,9239,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,México,NO RESIDENTES,AMERICA DEL NORTE,enero,190,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Aruba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,"Caicos y Turcas, Islas",NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,50,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Costa Rica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,35,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Cuba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,135,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Curazao,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,El Salvador,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,85,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Guadalupe,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Guatemala,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,90,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Haití,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,195,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Honduras,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,80,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Jamaica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,30,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Martinica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Panamá,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,95,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Puerto  Rico,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,917,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,San Martin,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Trinidad y Tobago,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,55,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Virgenes Americanas,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Otros,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,85,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Argentina,NO RESIDENTES,AMERICA DEL SUR,enero,185,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Bolivia,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Brasil,NO RESIDENTES,AMERICA DEL SUR,enero,65,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Chile,NO RESIDENTES,AMERICA DEL SUR,enero,65,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Colombia,NO RESIDENTES,AMERICA DEL SUR,enero,115,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Ecuador,NO RESIDENTES,AMERICA DEL SUR,enero,60,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Perú,NO RESIDENTES,AMERICA DEL SUR,enero,85,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Uruguay,NO RESIDENTES,AMERICA DEL SUR,enero,5,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Venezuela,NO RESIDENTES,AMERICA DEL SUR,enero,30,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Otros,NO RESIDENTES,AMERICA DEL SUR,enero,10,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,China,NO RESIDENTES,ASIA,enero,45,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Corea del Sur,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,India,NO RESIDENTES,ASIA,enero,40,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Israel,NO RESIDENTES,ASIA,enero,10,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Japón,NO RESIDENTES,ASIA,enero,10,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Taiwan,NO RESIDENTES,ASIA,enero,20,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Otros,NO RESIDENTES,ASIA,enero,140,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Alemania,NO RESIDENTES,EUROPA,enero,30,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Austria,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Bélgica,NO RESIDENTES,EUROPA,enero,5,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Bulgaria,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Dinamarca,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Escocia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,España,NO RESIDENTES,EUROPA,enero,60,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Finlandia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Francia,NO RESIDENTES,EUROPA,enero,20,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Grecia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Holanda,NO RESIDENTES,EUROPA,enero,5,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Hungría,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Inglaterra,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Irlanda,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Italia,NO RESIDENTES,EUROPA,enero,65,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Luxemburgo,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Noruega,NO RESIDENTES,EUROPA,enero,5,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Polonia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Portugal,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,República Checa,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Rumania,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Rusia,NO RESIDENTES,EUROPA,enero,80,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Suecia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Suiza,NO RESIDENTES,EUROPA,enero,15,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Ucrania,NO RESIDENTES,EUROPA,enero,15,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Otros,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Australia,NO RESIDENTES,RESTO DEL MUNDO,enero,5,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL DE CIBAO,Otros,NO RESIDENTES,RESTO DEL MUNDO,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Republica Dominicana,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Canadá,NO RESIDENTES,AMERICA DEL NORTE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Estados Unidos,NO RESIDENTES,AMERICA DEL NORTE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,México,NO RESIDENTES,AMERICA DEL NORTE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Aruba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,"Caicos y Turcas, Islas",NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Costa Rica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Cuba,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Curazao,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,El Salvador,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,1,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Guadalupe,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Guatemala,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Haití,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,408,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Honduras,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Jamaica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Martinica,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Panamá,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Puerto  Rico,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,107,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,San Martin,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Trinidad y Tobago,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Virgenes Americanas,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Otros,NO RESIDENTES,AMERICA CENTRAL Y EL CARIBE,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Argentina,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Bolivia,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Brasil,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Chile,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Colombia,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Ecuador,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Perú,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Uruguay,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Venezuela,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Otros,NO RESIDENTES,AMERICA DEL SUR,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,China,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Corea del Sur,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,India,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Israel,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Japón,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Taiwan,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Otros,NO RESIDENTES,ASIA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Alemania,NO RESIDENTES,EUROPA,enero,1,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Austria,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Bélgica,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Bulgaria,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Dinamarca,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Escocia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,España,NO RESIDENTES,EUROPA,enero,16,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Finlandia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Francia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Grecia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Holanda,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Hungría,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Inglaterra,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Irlanda,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
AEROPUERTO INTERNACIONAL LA ISABELA,Italia,NO RESIDENTES,EUROPA,enero,0,1,2016,2016-01-01
